seller_id,won_date,business_segment,lead_type,business_type
837db36e3b34fffca8725343601a74a7,2018-07-12 19:56:39,food_drink,industry,manufacturer
62b967c1884c0e9ca8b9dba64be0b136,2018-07-31 13:29:15,audio_video_electronics,online_medium,reseller
e58a75d874cd483e80fb3ba9aa35db51,2017-12-14 11:30:13,health_beauty,online_small,manufacturer
094ced053e257ae8cae57205592d6712,2018-03-13 12:33:10,health_beauty,online_medium,reseller
2bee35533016f9992645dd6df0eca7e4,2018-04-05 13:18:02,home_decor,online_medium,manufacturer
54583ab379489add547fe47b628db589,2018-05-30 16:07:26,baby,online_medium,reseller
c846aef46d0aa00378cc6c24fd7fb474,2018-04-23 16:16:57,household_utilities,industry,manufacturer
c092292535a57dacd95a8765f5518f87,2018-03-26 16:07:32,construction_tools_house_garden,online_medium,reseller
00065220becb8785e2cf78355eb9bf68,2018-07-10 11:34:50,handcrafted,online_medium,reseller
c70c1b0d8ca86052f45a432a38b73958,2018-03-13 21:39:34,health_beauty,online_medium,reseller
8ec9a02e1c573e5ebf9133968d9b0042,2018-02-28 21:24:13,home_office_furniture,industry,manufacturer
a53f60f05f822b5c621a50ff6a5cb362,2018-04-04 18:53:19,home_decor,online_big,manufacturer
a86bf7a9ba609d0527f10ea8f0a5446c,2018-05-08 20:14:11,sports_leisure,offline,manufacturer
88ef59b51bdaa941d10a853429f2b6ce,2018-04-18 20:05:55,audio_video_electronics,online_medium,reseller
7d81e74a4755b552267cd5e081563028,2018-05-14 12:26:01,construction_tools_house_garden,industry,manufacturer
9b1f656ca3060f8af17a50d8a024b533,2018-05-15 20:34:06,construction_tools_house_garden,online_medium,reseller
f50d9d5fa45cba8c1a6b643987810c34,2018-08-24 11:54:08,construction_tools_house_garden,online_big,reseller
f3c747c1913de1af068d8feb79900063,2018-04-06 16:27:35,religious,online_small,manufacturer
157497483bb7876340ea4441c9bd1774,2018-08-20 17:50:56,pet,industry,reseller
b031973a2fadbc89767531a45ca39e40,2018-04-27 16:17:37,health_beauty,offline,reseller
0255dc67cb6bad298606136951ab1877,2018-03-06 18:49:03,computers,online_medium,reseller
a2d528e2abdf88afe0d245519b3b3d65,2018-04-30 03:00:00,car_accessories,industry,manufacturer
77a515caa36327151d1cc6c32a9f00e1,2018-02-15 14:58:37,stationery,industry,manufacturer
791a644d62fbd7a1fdabda6fc610bf33,2018-04-25 19:19:08,car_accessories,industry,manufacturer
df1183c2b82ee7ce304ed60ced00949c,2018-04-13 11:56:52,health_beauty,offline,reseller
0ffe89723de9b21041556d02e9b21a8b,2018-01-25 15:03:55,home_decor,online_medium,reseller
43402bdf22aa2310e8f99e2f94f78628,2018-04-05 18:45:56,home_office_furniture,industry,manufacturer
28f10b1c5e5abb9d4857745bede6147c,2018-04-10 14:05:56,audio_video_electronics,online_big,reseller
414cc02d780baaa13439c37bd89641ef,2018-02-26 18:32:05,car_accessories,online_medium,reseller
1961c3e1272bfeceb05d0b78b5bbfdaf,2018-06-07 14:21:17,games_consoles,online_medium,reseller
68175a6b26cdbc4b3a51ed5353276e4d,2018-01-31 20:47:51,home_office_furniture,industry,manufacturer
7adbd3210a7b3cc2235e225eef33574d,2018-04-10 22:03:57,household_utilities,online_medium,reseller
0b9164d3b23215d4dfee8a045a3a1b3d,2018-04-11 19:00:03,home_decor,offline,reseller
7c7d0dee362960b1d9b01fe7284e19ba,2018-08-23 21:56:01,home_decor,online_small,manufacturer
9f716fbca2fbec913c646e6c60f25b60,2018-02-07 19:54:19,health_beauty,industry,reseller
b8cb8fd0484ee4f796b41e363dcd303d,2018-05-15 20:22:41,computers,offline,reseller
33cbbec1e7e1044aaf11d152172c776f,2018-03-06 13:27:32,household_utilities,online_big,reseller
d82168bc00226dc72728bc957d2539bc,2018-07-17 17:02:36,handcrafted,online_small,manufacturer
97e50a621f8e801f4baf69e08687c192,2018-02-08 20:28:27,toys,online_small,reseller
f0ec78809fe0bc3edb11c9fe5b97b059,2018-03-19 12:41:03,household_utilities,online_medium,reseller
6ebf4eceee4dd9847201c82e77ef8123,2018-03-27 14:48:01,health_beauty,online_beginner,reseller
02df983480ff75ead8a031a3c7a849ad,2018-04-18 19:05:58,phone_mobile,offline,reseller
594f9aaa48e5bf431f011ddc5669b0d5,2018-04-06 19:42:14,bags_backpacks,online_medium,reseller
4675c38ffdf3a0c9e9665f629c5c713b,2018-02-06 16:11:05,home_decor,online_medium,reseller
fb6e76ca64c0cc2c2dee53219e685f4b,2018-05-10 19:26:38,games_consoles,online_big,reseller
e504a4e2efaa45cbff7e268a2c58c956,2018-03-28 21:22:04,home_decor,industry,manufacturer
6b90f847357d8981edd79a1eb1bf0acb,2018-05-17 17:22:45,construction_tools_house_garden,online_medium,reseller
eaeec4fdcdc91ead735718ae9bebcd8e,2018-03-24 03:00:00,health_beauty,offline,manufacturer
5a4236931428800e9d9cc04af0987118,2018-06-07 13:30:28,household_utilities,online_medium,reseller
9e96cf88816c531ac19a680a2fdb78a7,2018-03-14 12:14:58,home_office_furniture,online_big,manufacturer
603bb4eeb3f0927e59e253357a9ca06b,2018-03-29 13:49:44,handcrafted,offline,manufacturer
5e7730e8ae6bffdee755a8d31e6b77a4,2018-05-14 19:57:48,small_appliances,industry,manufacturer
2c2c9832d1bb38c5b0034a3b47d313ee,2018-04-13 16:21:23,health_beauty,industry,manufacturer
25ca84afdd32ede184dba55631c55274,2018-08-30 12:32:15,computers,online_big,reseller
08220245c361752c4f7bdc9a39821dbe,2018-04-05 15:11:12,car_accessories,online_medium,manufacturer
d622a61456dcbf4cc960221e15ac48b7,2018-02-28 18:22:11,baby,offline,reseller
34fe2ce0770697c1b8b35c13a8e2f7d4,2018-08-17 19:29:47,watches,online_beginner,reseller
1832c08bba48a37868d4093259e8c288,2018-10-31 19:17:57,home_decor,offline,reseller
d63f306de130e0391d38a792541723b8,2018-04-25 16:03:49,car_accessories,online_medium,reseller
49388b546c8a96b96e9f15b5980b1cd7,2018-03-12 16:40:42,bed_bath_table,online_beginner,reseller
596849622429351f47b32e6cae1055ff,2018-04-16 12:26:39,phone_mobile,online_medium,reseller
9140ef75cc8211c4035935e80e567204,2018-06-05 18:00:37,pet,industry,manufacturer
7dd3be74c6cd6800d809935ff47bd3bf,2018-03-21 13:03:40,health_beauty,offline,manufacturer
5fff4dd813a9fe1ce972a80407e16457,2018-04-10 18:22:26,home_decor,online_beginner,manufacturer
465b4d6f3d04fac8957c6017541df171,2018-03-22 13:02:12,health_beauty,online_beginner,manufacturer
7614a7c196be837b0eba0a3811e51b29,2018-04-16 14:49:40,bed_bath_table,online_big,manufacturer
63972c86dd9a38da4f3d8b5ccec2ee60,2018-07-13 19:46:12,jewerly,offline,reseller
493a261e134421b6d9d997900fa56a5f,2018-03-16 16:20:55,construction_tools_house_garden,online_big,reseller
8ff95b78fd27130aef0a3b68b7124c51,2018-02-23 11:40:05,party,offline,manufacturer
985c92cc412091f8529c12d7f23d3fef,2018-04-18 16:43:53,health_beauty,offline,reseller
76e8c36299440e255379b5fa7f03f272,2018-09-20 17:13:05,food_drink,offline,reseller
26677ff8d8321b864317019c728ac010,2018-04-12 03:00:00,construction_tools_house_garden,online_medium,reseller
c7bb64409aa480bb7d0335faaaf3d242,2018-04-11 17:08:35,car_accessories,online_big,reseller
1e26c56af8d48424e1df0140a2401f83,2018-02-26 13:02:58,construction_tools_house_garden,offline,reseller
8c818d927ba4145304edccf74293f8b6,2018-10-29 14:54:02,household_utilities,industry,manufacturer
daf565f087a52def0fd5c5825b3661bc,2018-03-28 13:21:21,home_decor,online_big,reseller
7ee00840eff17f731c41f35b12184c96,2018-07-13 21:58:39,computers,online_beginner,reseller
9c7fd21e0aa159b20da593371f08ff7c,2018-02-16 11:56:46,audio_video_electronics,online_medium,reseller
f002671b6ff4042e52a52aaccba44c0e,2018-03-14 17:31:31,handcrafted,online_small,manufacturer
cb141ec6f444a4cb7a2400aaf80b6fc3,2018-07-02 17:20:22,health_beauty,online_medium,reseller
508808d438fe2ff972ed13bb8f4a82e2,2018-07-24 19:56:07,home_decor,online_big,reseller
5084f696554075b9a98403b769f31cd5,2018-04-02 13:03:24,home_decor,online_medium,manufacturer
246eefbebdc0c11402ec404e1589de43,2018-05-11 16:16:13,health_beauty,online_small,manufacturer
41da412d33e8da4f22baf55cb1bde82c,2017-12-11 18:07:26,food_supplement,industry,manufacturer
8c4e430c5e662c328d3c84d334871709,2018-07-13 17:38:49,pet,online_beginner,reseller
cfe94489ddd337d1e29e12f2a7205d10,2018-01-22 02:00:00,construction_tools_house_garden,online_medium,reseller
c611f4ce9ce875bcc063fa97fd4d7d12,2018-03-19 20:39:25,construction_tools_house_garden,online_medium,manufacturer
376643e536ea9ab265065925112a876a,2018-05-17 03:00:00,household_utilities,industry,manufacturer
b28c0625f1f26655cfa0f370be1164ac,2018-09-05 14:32:37,food_supplement,online_medium,reseller
196964603e568f36848694f9274a2acd,2018-05-02 13:39:20,music_instruments,online_small,reseller
189ca3538ce9f920cacf0f982cbe223b,2018-04-30 12:04:11,stationery,online_medium,manufacturer
7877194d40c496d36a88ae5957c5e7d1,2018-04-13 03:00:00,car_accessories,industry,manufacturer
9ffca1681e7428db3d75eb4b69ee9599,2018-02-08 13:13:35,health_beauty,online_medium,manufacturer
382229d1e840115ffe3dbf5ff460e417,2018-03-27 19:15:09,household_utilities,online_big,reseller
5bc24d989e71e93c33e50a7782431b0e,2018-03-20 20:23:26,car_accessories,online_medium,manufacturer
5e063e85d44b0f5c3e6ec3131103a57e,2018-03-06 19:38:55,health_beauty,online_big,reseller
164471825a8de8c31eb8cb9375b27243,2018-03-07 19:23:35,computers,online_medium,reseller
bd585fa4d871cd7600ec8a2b90c57a4e,2018-09-26 11:48:53,car_accessories,online_medium,reseller
698f5fa55a5f73d0740e9d9a773e8093,2018-03-15 20:31:54,health_beauty,offline,reseller
0f5f7caa3e6a2b466fabe6bfaf25b06b,2018-03-26 17:04:23,audio_video_electronics,online_medium,reseller
e1dc0754bada9ee4cfe9713f22f61292,2018-03-02 21:18:48,toys,online_medium,reseller
e58a5b390e28abc0b216cfb0e07d27d7,2018-01-19 19:29:55,bags_backpacks,online_medium,reseller
588e81a6924bcffd4e366453885e72b1,2018-10-26 17:06:53,audio_video_electronics,online_medium,manufacturer
aae5e7b457a3c72ee230a47d98fceda5,2018-01-17 12:11:20,bed_bath_table,industry,manufacturer
dfa0c4c6229ab200a4a1336b4d7128ff,2018-04-20 19:42:05,home_decor,online_medium,reseller
a31ed365258882cc2a1e25d6710704ea,2018-04-30 21:23:41,audio_video_electronics,online_medium,reseller
53088c75f948b48a7ece173ac17f0c12,2018-05-09 13:17:12,health_beauty,offline,reseller
eada4a0629faf243de4159916c10cd1a,2018-03-06 18:14:08,health_beauty,online_big,reseller
0c1d290fe8e252b31ebc2ead30634efc,2018-04-18 12:45:01,health_beauty,online_medium,reseller
c33e6d3ad32fd5bec1b0f2522f668213,2018-11-09 20:06:38,other,other,other
fd5564b7d093f9d64d1a5f223dfe43bc,2018-04-06 12:13:08,car_accessories,offline,reseller
2e311c110b108aece4a48ab7165f28b3,2018-02-22 21:25:08,household_utilities,online_medium,reseller
da43bc6766501a2ad1aba35b09b7c9ac,2018-04-10 19:08:35,watches,offline,reseller
4a4da369ad50f14d48337aa52eb826f5,2018-01-29 15:09:03,health_beauty,online_medium,reseller
05e107217c7266362fd44b75b2cd4cc4,2018-05-16 15:05:26,stationery,online_medium,reseller
7f49fc7a8336278ab1287ed28d565258,2018-04-20 20:24:22,food_supplement,industry,manufacturer
c510bc1718f0f2961eaa42a23330681a,2018-04-10 18:37:30,baby,online_big,reseller
ae1e6f638fc33a9cdbc2871bf60c6635,2018-04-13 17:03:29,home_decor,online_medium,manufacturer
4c1c7281388a33dd06daac44f9fadbd1,2018-03-08 18:57:56,stationery,online_medium,reseller
85ecf03781da592876b7844acc1b729f,2018-04-30 18:24:13,health_beauty,online_medium,reseller
968268a686aa05d1f529fb07dff08130,2018-01-22 19:14:25,stationery,online_big,reseller
ae0728a2cb289dec6d1ceb0b7d6b82c5,2018-04-10 14:43:06,health_beauty,online_medium,reseller
8cd5c90bb5fe7f2d779c81bfd6d9ffcf,2018-04-17 13:14:51,health_beauty,online_medium,reseller
2d2f1c1a4f518137df3e4d8d5f57beae,2018-05-16 20:25:19,health_beauty,online_beginner,manufacturer
106ebccfb024488d2dd7aac29c9a20a3,2018-02-05 15:04:41,computers,online_beginner,reseller
e250d617a0ad591ba9bd663e584a895d,2018-01-15 13:08:11,home_decor,online_beginner,manufacturer
1ab0c07336fcfada1d031cf1c9718ca7,2018-06-12 18:59:26,health_beauty,online_big,reseller
53be10ff134691e94a4089b41c75874f,2018-09-11 13:14:37,construction_tools_house_garden,online_small,reseller
aa3d06427142ec11df8f7df0e159b71a,2018-02-21 14:54:47,household_utilities,industry,manufacturer
50ca38cf4312fde2e0d35f6169208b54,2018-05-18 17:17:42,home_decor,offline,reseller
7c51de0ab286204ce75ff42bf7c10d92,2018-03-14 20:07:27,food_supplement,online_medium,reseller
6a53b90c3ad9e0b56d9fe5c69165fff5,2018-05-09 16:21:08,fashion_accessories,online_medium,manufacturer
e10575e8e45d5d8cedfc60d838ac286b,2018-04-30 20:57:42,gifts,online_medium,reseller
11742f81550ac064cc9a40f67151d9ad,2018-05-31 21:24:31,home_appliances,online_medium,reseller
429e2324ee8c0a95b565f78b465e8a07,2018-05-30 16:15:12,fashion_accessories,online_beginner,manufacturer
e94b64dc6979b302a5a5be1662c83bb6,2018-05-04 03:00:00,home_decor,online_medium,reseller
52c53edae0e04256ecf6c407608e7e09,2018-04-24 20:43:12,stationery,industry,manufacturer
45a9bd664803609f452cce925e21d24d,2018-06-19 12:36:05,car_accessories,online_big,reseller
1444c08e64d55fb3c25f0f09c07ffcf2,2018-02-06 13:55:36,car_accessories,online_beginner,reseller
99d4602ff2c719a03c6d8df853ebedf8,2018-04-25 19:43:04,household_utilities,industry,manufacturer
d449188091598bf0dbd32c312570f168,2018-06-29 18:28:26,audio_video_electronics,offline,reseller
a267686cbbbfe674d0834d3ad95df5bb,2018-03-28 16:16:34,health_beauty,industry,manufacturer
9f15313cc96cd611d45e63eab4170bf1,2018-03-02 12:58:05,car_accessories,online_medium,reseller
a1617fea9bff799a4d5b3db7a7baa713,2018-07-06 17:10:17,audio_video_electronics,online_medium,reseller
5f57db27027655e6c6a391601daa0258,2018-02-08 13:10:58,household_utilities,online_medium,reseller
eb9267cccc90f1b49c8d2f9887c7dd97,2018-04-20 12:20:34,sports_leisure,online_medium,reseller
abbc2aa191ecd8fbb5be1701d7bb6ef4,2018-05-21 20:17:38,sports_leisure,offline,manufacturer
ce616e1913288884e7742faac9d981db,2018-05-07 16:18:52,construction_tools_house_garden,online_big,manufacturer
65b6aa01895e9ddce79b482da06dda9d,2018-04-13 14:30:12,toys,online_medium,reseller
8ed21f7ffec3a30e915d8e85eb3c4f72,2018-06-08 12:15:38,bed_bath_table,online_medium,reseller
6a87cbc1ebb8046bb3a851059feb6df3,2018-10-18 16:27:51,home_decor,online_beginner,manufacturer
88cf19ec1fc2c58f161aee259d57142c,2018-04-27 14:01:59,household_utilities,online_big,reseller
1c16af6213cf83914774c6490065da81,2018-04-04 18:42:57,bed_bath_table,online_medium,reseller
0b1ca3ef18a63d7eb0c8897fa0849c08,2018-01-29 12:10:19,health_beauty,industry,manufacturer
f3c38ab652836d21de61fb8314b69182,2018-03-28 18:50:57,computers,online_small,reseller
d598f929fc44e1e38678e7f47250ec04,2018-04-20 18:13:06,car_accessories,industry,reseller
f1fd6779d8d9afe83f4135a22903f22b,2018-03-20 17:30:41,pet,industry,manufacturer
36637850ddda5031f5bcf5499dd955a3,2018-04-11 12:24:58,household_utilities,online_medium,reseller
134c69b4dff67e40a022dd8bf81e002e,2018-05-15 17:20:12,construction_tools_house_garden,offline,reseller
34f563c82a85b99ae9e6d60db5fc2e28,2018-04-04 19:56:06,audio_video_electronics,online_medium,reseller
a7a9b880c49781da66651ccf4ba9ac38,2018-04-25 21:02:03,bed_bath_table,offline,reseller
bf1f3d5402ed867f05bed505a3b2a05a,2018-02-14 11:14:12,sports_leisure,offline,reseller
ba87e2cbb33c1412290b8ccc37301672,2018-03-07 14:58:07,food_drink,industry,manufacturer
28872dc528e978a639754bc8c2ce5a4c,2018-05-09 14:24:56,household_utilities,online_medium,manufacturer
758fbe94c656fc484d204e7d60808484,2018-03-09 17:59:38,construction_tools_house_garden,online_medium,reseller
64c9a1db4e73e19aaafd3286dc448c96,2018-08-07 17:17:28,household_utilities,online_medium,reseller
271c58a1d139c45eaf3316107c6d3a3b,2018-04-12 13:58:09,bags_backpacks,online_beginner,reseller
6548c2550b6e2d8f18053216e1c7b6f3,2018-04-23 20:19:56,household_utilities,online_medium,manufacturer
41b14765bd56c8ad10971074380f9c0c,2018-02-15 11:24:52,computers,industry,reseller
85222e25007ce95bf79c00f643d1e436,2018-02-09 15:37:08,health_beauty,offline,manufacturer
6eeed17989b0ae47c9f11ece6f38ea90,2018-04-30 16:06:05,car_accessories,online_medium,reseller
e5d7bbbca541b3b39e1649f94074b963,2018-06-11 21:01:55,health_beauty,online_big,reseller
843c73eda46e28b278031033b616bc8e,2018-08-14 14:48:04,home_decor,industry,manufacturer
876300c1c122f7fafd3ba74a478221f4,2018-08-17 03:00:00,audio_video_electronics,online_medium,reseller
8f28d70a98ca556691300d08ebdddc88,2018-04-13 20:51:13,home_decor,online_big,manufacturer
99cd94252748d2bdde08e17858233602,2018-05-08 21:28:11,pet,online_medium,reseller
6f83d9e4da896daae20b9b6b2d3ff8d2,2018-03-14 14:24:23,household_utilities,industry,reseller
e6341a38a2e15b8834ac0410015547e4,2018-04-20 17:53:11,health_beauty,industry,reseller
0b7589387392dd2e2458f86606aa2a99,2018-07-26 16:15:33,car_accessories,online_medium,reseller
dc50afafdfa325eadc890c7fa42a8f4e,2018-04-30 18:57:37,audio_video_electronics,online_big,reseller
75e645bd511287258a5afc20acd4e338,2018-06-28 12:33:50,bags_backpacks,offline,manufacturer
af3ef48d0e13835e529c29ac573c63e5,2018-05-09 21:35:58,pet,online_top,manufacturer
535bf14f36346c7f59d87cece104d70c,2018-08-07 12:21:06,home_decor,online_medium,manufacturer
7e165d0fd266781dbf944faf150e265b,2018-09-10 18:10:00,home_decor,online_big,manufacturer
da3b4c4b11a5be0f29634d1e6bb7dce0,2018-01-19 11:26:39,health_beauty,online_medium,reseller
5dc203c7b84a0e71e878a179de05fb9a,2018-03-07 12:25:54,construction_tools_house_garden,industry,reseller
710b15ab273348b3db04d636937061c3,2018-11-06 19:41:39,household_utilities,online_medium,reseller
88cd3681e0a2ba85e190f7d817629c4c,2018-07-09 18:00:57,car_accessories,online_big,reseller
b586cd24c010a13916af621b0325fbba,2018-05-24 19:51:56,home_decor,online_beginner,reseller
fe3d2c21fe1b15298d60a0792621ddf8,2018-04-06 16:43:28,car_accessories,industry,reseller
6836558ca75302628900564ce7c67cf9,2018-01-15 18:05:41,fashion_accessories,online_top,manufacturer
7c8a7bb451a5a4e8813352670a8b9a22,2018-05-08 17:42:04,household_utilities,online_medium,reseller
df6a52d41f39ce14aa6df3af06e98e71,2018-03-14 17:18:59,health_beauty,online_medium,reseller
6cbd0872de0e3e92a1b90f229aac6e61,2018-03-02 13:54:02,home_decor,online_medium,reseller
d566c37fa119d5e66c4e9052e83ee4ea,2018-02-28 17:16:15,sports_leisure,online_big,reseller
e116c7455dd26a4d8c3e92532583905f,2018-01-22 02:00:00,health_beauty,online_big,reseller
611aa09794938387efe774f5abf64c03,2018-04-30 21:29:27,home_decor,online_medium,reseller
bf00385a5f7fc1ef39a13c2e9ee50a5f,2018-06-21 12:21:33,audio_video_electronics,online_big,reseller
27bcbf1bcae4a9c14c54627933160f37,2018-07-09 14:53:03,home_decor,industry,manufacturer
dbc7e4c98a58fa8731412f4da2f43cb4,2018-04-24 03:00:00,household_utilities,online_beginner,reseller
7aa286758114fcd93df587a1e23301ed,2018-03-12 18:45:13,handcrafted,online_medium,manufacturer
818d9691c76fabaf6b491f6a9baefad9,2018-06-01 02:32:00,home_decor,online_big,manufacturer
a46cc8988e2dc21616cc0b2cec80be4b,2018-03-27 13:27:01,construction_tools_house_garden,industry,manufacturer
bb2eca0468c9088bd9a146c8d6c72e0b,2018-01-16 13:16:45,construction_tools_house_garden,online_beginner,reseller
623ad9d0c1e14bb5464a8c72bff7b4af,2018-02-27 17:39:50,household_utilities,online_big,manufacturer
639541c9c4a8a5b34424cac6f81f6be7,2018-04-10 12:30:33,phone_mobile,online_medium,reseller
649d307ba392e2cc6cedc7888f51923d,2018-05-14 14:24:45,car_accessories,offline,reseller
fadb07c842a2aef5d5a676b85f220e71,2018-04-10 17:23:25,sports_leisure,online_medium,reseller
3786da2e9afd5d55617521bd1685dec0,2018-10-01 17:47:09,toys,online_medium,reseller
b7bff8fe73a12a5e844c7d83ee1202ff,2018-03-07 19:17:31,small_appliances,online_small,manufacturer
09175f552e7526624e8100bdc8d0c92d,2018-02-22 16:22:07,food_drink,offline,reseller
a64e44665225d19dfc0277eeeaaccc57,2018-05-14 18:06:33,food_supplement,online_medium,manufacturer
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,2018-03-13 18:53:47,food_supplement,online_small,reseller
a84e05448dd8286412b96fddf603db26,2018-03-14 03:00:00,sports_leisure,online_medium,manufacturer
213fafb0ca06fb3d5886579c2565791b,2018-05-17 18:11:29,audio_video_electronics,online_big,reseller
2a17b229ca84523393b003b7e0bfae63,2018-08-20 14:41:13,toys,online_small,manufacturer
e0a3c37054ade6478d923a6efc10f308,2018-05-25 17:32:40,baby,online_beginner,manufacturer
8fb67a334bacec338885b4e9e1708073,2018-04-27 12:18:34,home_decor,online_medium,manufacturer
4a23adac87cf538689fa600d976f78b2,2018-07-19 21:17:47,health_beauty,industry,manufacturer
76ea5315acb3f5f7ade3cd261faf922a,2018-04-24 20:54:30,car_accessories,online_big,reseller
741eb1606348f827baeb4c099fcf1bdd,2018-02-06 20:18:28,food_supplement,offline,reseller
f88adb15807168d3c43d71021090ce4a,2018-03-23 21:07:18,gifts,online_medium,reseller
a359ed4a476430e29909d1415ecacb1d,2018-01-19 13:12:10,home_decor,online_medium,reseller
54c04bdb5ec46762f8f08c7e8f86ed4a,2018-01-26 16:27:17,food_supplement,online_medium,reseller
8476243f92442881ddd5b578975cf115,2018-01-08 02:00:00,audio_video_electronics,online_big,reseller
09bad886111255c5b5030314fc7f1a4a,2018-04-26 19:36:13,handcrafted,offline,reseller
8b286dd43c391bc2d763668067eca963,2018-05-22 12:54:36,food_supplement,industry,manufacturer
07a9a154056e210f17bbacd5e30c024c,2018-06-04 00:00:00,bed_bath_table,industry,manufacturer
f0418a194da21de7cd01336b10be11a7,2018-02-20 12:17:26,construction_tools_house_garden,industry,reseller
fcc29f9f37cfd89db0038d8de7f97f08,2018-03-13 20:12:45,sports_leisure,online_big,reseller
01266d4c46afa519678d16a8b683d325,2018-05-18 20:02:04,construction_tools_house_garden,online_small,reseller
297be0a3c196d803e4e4f013432be4e1,2018-07-30 14:02:01,home_decor,online_beginner,manufacturer
1a47a5831effd926ad6bee7ab8beb86c,2018-06-29 17:54:16,home_decor,online_medium,reseller
1cd757f0f38c0847a2f05717d18b8d92,2018-05-18 12:38:36,computers,industry,reseller
9cf787a239c1aa29dbd76f153dc13f9a,2018-01-24 12:27:42,fashion_accessories,online_medium,reseller
1a932caad4f9d804097d7f8e615baed1,2018-02-19 19:51:00,construction_tools_house_garden,industry,reseller
b2d462f41b6b46b0569b20a8a4ebfcae,2018-05-29 18:53:31,health_beauty,online_medium,reseller
7e1f0755f1c75e301dfa37c21fd01efe,2018-11-12 19:17:25,other,other,other
ae9cf62cf691b753d4f0d3d40731cc3c,2018-09-10 20:48:01,health_beauty,online_medium,reseller
0cab2da43793a6f3c5ed8514c5f54627,2018-04-05 16:29:23,bags_backpacks,offline,reseller
0d7d5bca59d45d750fb7913b974e9d08,2018-10-30 11:54:22,construction_tools_house_garden,online_big,manufacturer
708cc2c4ffdd3307d5cdee0d7387307b,2018-04-06 16:52:50,audio_video_electronics,online_medium,reseller
7210cd29727d674c00741e5e387b3ccd,2018-04-17 17:18:09,car_accessories,online_medium,reseller
05a48cc8859962767935ab9087417fbb,2018-05-30 03:00:00,fashion_accessories,online_beginner,reseller
c65fb4ec11e8d18c95ef150885418aea,2018-02-15 11:27:17,household_utilities,online_beginner,reseller
3ffabd7292c755d5cebe5b2d6350b850,2018-02-21 13:27:48,phone_mobile,online_big,reseller
9d681c7e12db302cb261e721040dde65,2018-05-04 03:00:00,sports_leisure,online_small,reseller
d984b175957d0e67bc5bf232285ac792,2018-02-05 12:51:36,books,online_medium,reseller
f4d969837a2957bb052a71af7d39fc91,2018-03-26 14:03:55,bed_bath_table,online_beginner,reseller
f1340f6d3347d9fae747fc3d236a2e41,2018-07-17 20:12:39,car_accessories,online_medium,reseller
4eeb99008a0f59d2c7759c59f9a346eb,2018-04-06 19:30:00,audio_video_electronics,online_medium,reseller
c013e57c075a06e5b5c48ee03c525719,2018-02-01 17:10:20,pet,online_medium,reseller
b9ec22de23f18567de0e09d776ca0309,2018-04-06 19:26:13,stationery,online_medium,reseller
f46490624488d3ff7ce78613913a7711,2018-05-16 19:51:05,health_beauty,online_big,reseller
7bfe1c6d7a61cccc48bbbebe206390a9,2018-04-06 20:40:05,household_utilities,online_medium,reseller
a9f81449e8f8a47f6c67e5a43b40ed04,2018-03-01 21:03:12,food_drink,industry,manufacturer
2a1a7b9bb186aba4e126ec76f9607237,2017-12-05 02:00:00,computers,offline,reseller
eeb3e4d4f423780ab2acfe23ea0d5e49,2018-03-29 19:37:01,food_supplement,online_small,reseller
b6392ab5fdb153fb3c6c7c0e174cdc29,2018-04-04 20:33:19,audio_video_electronics,online_medium,reseller
33dd941c27854f7625b968cc6195a552,2018-03-28 22:42:55,household_utilities,online_medium,reseller
c70a353f02429c00775a46a75fb787da,2018-04-20 12:27:44,health_beauty,online_medium,reseller
4fe2f67634d00c021aa01f96b6f2d68e,2018-06-07 21:23:45,food_supplement,online_small,reseller
b21768cfefb49b94e9bcd38037e93d1f,2018-02-09 12:16:16,car_accessories,online_medium,manufacturer
bfcc27719640628da877db48b672b169,2018-08-01 20:22:31,home_decor,offline,reseller
4a82eab98441aeb64566e2776c1fb2b6,2018-09-27 18:58:41,construction_tools_house_garden,online_big,reseller
55031883943971ca22db6894574cfe2c,2018-06-06 20:15:26,computers,online_medium,reseller
c0e933c238e41f0cd459d6025ee9b364,2018-03-06 15:52:23,pet,online_beginner,reseller
1bba9c94eb5c4e82fba9f7286fe81025,2018-05-02 13:31:32,household_utilities,industry,manufacturer
