,index,order_purchase_timestamp,price
39726,64967,2017-11-23 22:14:47,23.99
39727,64968,2017-11-23 22:14:47,23.99
39728,64969,2017-11-23 22:14:47,23.99
39729,79606,2017-11-23 22:14:49,58.99
39730,79605,2017-11-23 22:14:49,58.99
39731,102594,2017-11-23 22:16:20,139.99
39732,83174,2017-11-23 22:16:34,43.99
39733,70034,2017-11-23 22:18:48,220.0
39734,66727,2017-11-23 22:24:09,35.9
39735,25585,2017-11-23 22:27:48,23.8
39736,80681,2017-11-23 22:27:55,485.0
39737,80682,2017-11-23 22:27:55,485.0
39738,96583,2017-11-23 22:30:08,159.0
39739,26376,2017-11-23 22:33:46,99.99
39740,44201,2017-11-23 22:35:26,1997.0
39741,85076,2017-11-23 22:36:25,79.0
39742,87760,2017-11-23 22:42:26,139.9
39743,30756,2017-11-23 22:44:09,49.0
39744,81823,2017-11-23 22:44:23,159.9
39745,81822,2017-11-23 22:44:23,159.9
39746,82991,2017-11-23 22:53:23,109.9
39747,87965,2017-11-23 22:55:19,166.99
39748,64150,2017-11-23 22:56:37,49.0
39749,64149,2017-11-23 22:56:37,49.0
39750,54370,2017-11-23 22:58:51,49.0
39751,50545,2017-11-23 23:00:08,49.0
39752,54998,2017-11-23 23:00:11,69.99
39753,77248,2017-11-23 23:02:40,18.74
39754,107797,2017-11-23 23:04:02,156.25
39755,82113,2017-11-23 23:06:02,219.9
39756,5096,2017-11-23 23:07:26,88.9
39757,67314,2017-11-23 23:09:48,29.9
39758,67313,2017-11-23 23:09:48,29.9
39759,81936,2017-11-23 23:15:48,49.0
39760,38408,2017-11-23 23:19:06,127.0
39761,101437,2017-11-23 23:19:10,31.9
39762,110116,2017-11-23 23:20:32,49.0
39763,13081,2017-11-23 23:22:03,132.76
39764,60673,2017-11-23 23:22:14,12.99
39765,60672,2017-11-23 23:22:14,12.99
39766,51667,2017-11-23 23:22:25,1299.9
39767,27834,2017-11-23 23:22:48,485.0
39768,107773,2017-11-23 23:28:03,99.0
39769,55351,2017-11-23 23:28:31,339.9
39770,57739,2017-11-23 23:36:02,55.0
39771,66857,2017-11-23 23:36:37,152.0
39772,102391,2017-11-23 23:41:38,49.0
39773,30806,2017-11-23 23:46:16,117.99
39774,73401,2017-11-23 23:46:57,59.9
39775,85849,2017-11-23 23:47:43,69.99
39776,63406,2017-11-23 23:54:53,379.9
39777,66481,2017-11-23 23:57:11,120.9
39778,97992,2017-11-23 23:58:14,209.9
39779,56618,2017-11-23 23:58:51,400.0
39780,93048,2017-11-24 00:01:45,49.0
39781,39782,2017-11-24 00:07:16,116.9
39782,8713,2017-11-24 00:08:10,116.9
39783,8711,2017-11-24 00:08:10,89.9
39784,8712,2017-11-24 00:08:10,89.9
39785,33573,2017-11-24 00:08:11,129.99
39786,85295,2017-11-24 00:10:13,108.9
39787,102005,2017-11-24 00:10:14,38.9
39788,69432,2017-11-24 00:11:07,69.99
39789,71199,2017-11-24 00:11:46,12.99
39790,94046,2017-11-24 00:12:10,27.9
39791,74310,2017-11-24 00:13:52,37.8
39792,74309,2017-11-24 00:13:52,37.8
39793,98112,2017-11-24 00:14:38,359.9
39794,26213,2017-11-24 00:14:56,19.99
39795,8811,2017-11-24 00:16:09,27.9
39796,60733,2017-11-24 00:18:28,326.16
39797,81961,2017-11-24 00:18:30,242.0
39798,71193,2017-11-24 00:18:48,649.0
39799,19948,2017-11-24 00:18:49,14.9
39800,82094,2017-11-24 00:21:12,49.0
39801,9087,2017-11-24 00:22:00,39.9
39802,22919,2017-11-24 00:23:23,310.0
39803,35727,2017-11-24 00:24:00,12.89
39804,38017,2017-11-24 00:24:32,277.0
39805,22848,2017-11-24 00:24:43,71.0
39806,51049,2017-11-24 00:24:57,610.0
39807,34794,2017-11-24 00:25:55,14.99
39808,34793,2017-11-24 00:25:55,14.99
39809,22350,2017-11-24 00:25:57,31.9
39810,4382,2017-11-24 00:26:01,29.0
39811,4381,2017-11-24 00:26:01,29.0
39812,89866,2017-11-24 00:27:59,229.99
39813,52559,2017-11-24 00:28:24,79.0
39814,2334,2017-11-24 00:28:30,125.9
39815,109755,2017-11-24 00:28:57,89.99
39816,87081,2017-11-24 00:30:14,49.0
39817,84498,2017-11-24 00:31:33,49.0
39818,70330,2017-11-24 00:31:58,599.8
39819,84826,2017-11-24 00:32:03,89.9
39820,29974,2017-11-24 00:32:41,181.0
39821,109487,2017-11-24 00:34:46,280.0
39822,81902,2017-11-24 00:35:38,49.99
39823,85416,2017-11-24 00:35:48,170.0
39824,61618,2017-11-24 00:35:59,49.77
39825,61617,2017-11-24 00:35:59,49.77
39826,19679,2017-11-24 00:36:07,44.5
39827,88920,2017-11-24 00:37:39,39.9
39828,106464,2017-11-24 00:41:06,198.0
39829,44540,2017-11-24 00:43:01,137.9
39830,66683,2017-11-24 00:44:05,65.0
39831,26029,2017-11-24 00:45:11,184.0
39832,20550,2017-11-24 00:46:40,79.9
39833,45631,2017-11-24 00:47:25,152.0
39834,47308,2017-11-24 00:48:08,22.9
39835,47309,2017-11-24 00:48:08,22.9
39836,47310,2017-11-24 00:48:08,22.9
39837,47311,2017-11-24 00:48:08,22.9
39838,18967,2017-11-24 00:52:54,175.01
39839,25566,2017-11-24 00:52:54,49.0
39840,49193,2017-11-24 00:55:39,32.9
39841,33181,2017-11-24 00:56:48,49.0
39842,106577,2017-11-24 00:56:54,17.99
39843,87946,2017-11-24 00:57:29,88.9
39844,9458,2017-11-24 01:02:05,177.99
39845,38596,2017-11-24 01:03:34,99.9
39846,89737,2017-11-24 01:07:28,27.99
39847,24591,2017-11-24 01:08:37,131.9
39848,108161,2017-11-24 01:09:07,649.0
39849,39314,2017-11-24 01:13:00,49.0
39850,41815,2017-11-24 01:14:00,49.99
39851,24969,2017-11-24 01:15:09,79.99
39852,62437,2017-11-24 01:16:18,144.9
39853,7644,2017-11-24 01:18:06,199.0
39854,90589,2017-11-24 01:19:12,24.9
39855,100220,2017-11-24 01:20:00,49.0
39856,58310,2017-11-24 01:22:42,79.0
39857,100620,2017-11-24 01:24:10,22.0
39858,104425,2017-11-24 01:25:33,250.0
39859,60946,2017-11-24 01:26:01,49.0
39860,22202,2017-11-24 01:27:23,144.9
39861,90620,2017-11-24 01:28:11,36.9
39862,59686,2017-11-24 01:29:43,55.9
39863,73193,2017-11-24 01:29:52,39.9
39864,67846,2017-11-24 01:32:22,29.0
39865,16578,2017-11-24 01:34:00,65.0
39866,106826,2017-11-24 01:34:00,2400.0
39867,85445,2017-11-24 01:35:16,69.9
39868,85444,2017-11-24 01:35:16,69.9
39869,70718,2017-11-24 01:36:00,69.0
39870,11182,2017-11-24 01:36:16,129.0
39871,1919,2017-11-24 01:38:28,659.99
39872,1469,2017-11-24 01:39:47,246.62
39873,103173,2017-11-24 01:40:48,159.9
39874,36687,2017-11-24 01:41:07,129.99
39875,108077,2017-11-24 01:43:41,117.3
39876,51561,2017-11-24 01:44:28,179.0
39877,35020,2017-11-24 01:45:00,67.9
39878,44833,2017-11-24 01:55:03,229.99
39879,67827,2017-11-24 01:56:27,49.0
39880,11720,2017-11-24 01:58:41,27.99
39881,5422,2017-11-24 02:00:02,89.9
39882,13640,2017-11-24 02:04:45,49.0
39883,94219,2017-11-24 02:05:17,24.99
39884,76031,2017-11-24 02:07:31,69.99
39885,82073,2017-11-24 02:07:37,39.9
39886,22381,2017-11-24 02:08:40,31.9
39887,83624,2017-11-24 02:09:24,99.9
39888,65853,2017-11-24 02:14:00,28.0
39889,65852,2017-11-24 02:14:00,28.0
39890,65854,2017-11-24 02:14:00,24.5
39891,71979,2017-11-24 02:14:10,49.0
39892,28471,2017-11-24 02:18:38,31.9
39893,89949,2017-11-24 02:25:07,99.35
39894,63941,2017-11-24 02:30:24,59.55
39895,59389,2017-11-24 02:31:20,99.9
39896,3353,2017-11-24 02:48:07,29.9
39897,108993,2017-11-24 02:52:16,383.9
39898,23858,2017-11-24 03:08:47,24.5
39899,34618,2017-11-24 03:30:42,50.0
39900,51062,2017-11-24 03:32:07,149.0
39901,589,2017-11-24 03:37:31,49.0
39902,107477,2017-11-24 04:09:33,119.9
39903,26380,2017-11-24 04:14:51,148.0
39904,15943,2017-11-24 04:46:05,70.0
39905,73326,2017-11-24 04:50:59,32.99
39906,24374,2017-11-24 05:26:52,89.9
39907,19312,2017-11-24 05:27:33,99.99
39908,35285,2017-11-24 05:49:16,14.89
39909,101434,2017-11-24 06:13:31,23.8
39910,75477,2017-11-24 06:17:37,35.9
39911,107025,2017-11-24 06:25:10,56.99
39912,103615,2017-11-24 06:29:43,1400.0
39913,19979,2017-11-24 06:29:59,239.9
39914,2873,2017-11-24 06:30:08,569.9
39915,55463,2017-11-24 06:45:52,27.99
39916,93610,2017-11-24 06:55:18,120.0
39917,74823,2017-11-24 07:04:16,113.9
39918,98640,2017-11-24 07:04:41,38.25
39919,98639,2017-11-24 07:04:41,38.25
39920,39995,2017-11-24 07:10:13,102.5
39921,17225,2017-11-24 07:10:52,49.9
39922,106776,2017-11-24 07:12:24,399.99
39923,31239,2017-11-24 07:15:45,71.0
39924,96338,2017-11-24 07:21:33,49.9
39925,73538,2017-11-24 07:23:43,109.9
39926,73694,2017-11-24 07:24:10,21.99
39927,16628,2017-11-24 07:24:37,49.0
39928,109896,2017-11-24 07:25:27,49.0
39929,77712,2017-11-24 07:29:12,54.16
39930,12443,2017-11-24 07:30:08,359.9
39931,15901,2017-11-24 07:34:32,23.0
39932,29678,2017-11-24 07:41:15,19.9
39933,65713,2017-11-24 07:46:21,133.9
39934,17096,2017-11-24 07:56:56,159.9
39935,44535,2017-11-24 08:04:14,119.9
39936,47976,2017-11-24 08:05:07,99.9
39937,47975,2017-11-24 08:05:07,99.9
39938,17089,2017-11-24 08:06:08,369.9
39939,100513,2017-11-24 08:08:32,250.0
39940,48996,2017-11-24 08:09:34,29.99
39941,38063,2017-11-24 08:10:23,438.99
39942,12579,2017-11-24 08:11:39,35.79
39943,12306,2017-11-24 08:14:35,29.9
39944,59040,2017-11-24 08:15:54,59.9
39945,19397,2017-11-24 08:16:16,49.0
39946,52399,2017-11-24 08:17:08,69.9
39947,67238,2017-11-24 08:17:23,127.9
39948,80034,2017-11-24 08:18:26,14.9
39949,65141,2017-11-24 08:18:54,271.0
39950,25761,2017-11-24 08:25:10,359.9
39951,94532,2017-11-24 08:28:50,89.58
39952,33970,2017-11-24 08:29:46,60.0
39953,70724,2017-11-24 08:30:58,49.0
39954,70725,2017-11-24 08:30:58,49.0
39955,77033,2017-11-24 08:31:27,62.0
39956,98043,2017-11-24 08:32:20,49.7
39957,4840,2017-11-24 08:39:30,229.9
39958,101947,2017-11-24 08:40:31,75.9
39959,101945,2017-11-24 08:40:31,75.9
39960,101946,2017-11-24 08:40:31,75.9
39961,101942,2017-11-24 08:40:31,75.9
39962,101943,2017-11-24 08:40:31,75.9
39963,101944,2017-11-24 08:40:31,75.9
39964,75869,2017-11-24 08:40:36,25.99
39965,65165,2017-11-24 08:41:30,49.0
39966,75100,2017-11-24 08:43:41,129.99
39967,28365,2017-11-24 08:44:42,76.99
39968,77057,2017-11-24 08:45:23,29.0
39969,106027,2017-11-24 08:47:09,57.9
39970,38784,2017-11-24 08:49:04,19.99
39971,97327,2017-11-24 08:50:57,89.99
39972,46634,2017-11-24 08:51:15,74.9
39973,33416,2017-11-24 08:51:18,27.99
39974,10064,2017-11-24 08:51:46,43.99
39975,95908,2017-11-24 08:51:55,90.9
39976,95907,2017-11-24 08:51:55,90.9
39977,95906,2017-11-24 08:51:55,90.9
39978,79242,2017-11-24 08:54:03,129.8
39979,22099,2017-11-24 08:54:06,64.9
39980,61850,2017-11-24 08:54:54,24.99
39981,78890,2017-11-24 08:55:16,53.99
39982,90348,2017-11-24 08:57:10,12.88
39983,71786,2017-11-24 08:58:58,129.9
39984,1714,2017-11-24 08:59:13,49.0
39985,88353,2017-11-24 09:00:10,99.9
39986,3539,2017-11-24 09:02:58,19.97
39987,20377,2017-11-24 09:03:40,245.9
39988,15922,2017-11-24 09:03:47,89.9
39989,68961,2017-11-24 09:03:59,129.8
39990,29547,2017-11-24 09:06:28,190.83
39991,93505,2017-11-24 09:08:26,135.9
39992,90174,2017-11-24 09:08:38,56.99
39993,29439,2017-11-24 09:09:48,29.9
39994,110022,2017-11-24 09:10:08,129.0
39995,19114,2017-11-24 09:11:25,79.89
39996,69516,2017-11-24 09:14:28,14.99
39997,76577,2017-11-24 09:14:38,48.9
39998,1234,2017-11-24 09:15:36,32.99
39999,101636,2017-11-24 09:15:36,49.0
40000,20102,2017-11-24 09:15:49,21.9
40001,95574,2017-11-24 09:18:27,99.99
40002,17597,2017-11-24 09:18:54,21.99
40003,4133,2017-11-24 09:19:02,89.9
40004,50651,2017-11-24 09:19:10,179.99
40005,50650,2017-11-24 09:19:10,89.9
40006,9771,2017-11-24 09:21:47,168.8
40007,63328,2017-11-24 09:23:56,39.99
40008,82281,2017-11-24 09:25:39,104.0
40009,108471,2017-11-24 09:29:14,19.99
40010,90039,2017-11-24 09:31:02,29.0
40011,38813,2017-11-24 09:31:49,40.0
40012,47277,2017-11-24 09:32:51,24.5
40013,73547,2017-11-24 09:33:15,69.9
40014,94947,2017-11-24 09:33:45,24.99
40015,41408,2017-11-24 09:35:26,29.5
40016,30386,2017-11-24 09:36:20,89.9
40017,81514,2017-11-24 09:36:58,323.18
40018,60195,2017-11-24 09:37:11,24.5
40019,76798,2017-11-24 09:38:22,74.9
40020,85775,2017-11-24 09:39:48,116.91
40021,23962,2017-11-24 09:42:33,49.0
40022,44288,2017-11-24 09:43:22,13.99
40023,100208,2017-11-24 09:43:53,549.0
40024,98555,2017-11-24 09:43:57,79.9
40025,89498,2017-11-24 09:44:34,16.0
40026,37401,2017-11-24 09:46:06,95.0
40027,9959,2017-11-24 09:47:09,149.99
40028,3561,2017-11-24 09:47:20,85.0
40029,92060,2017-11-24 09:53:54,43.2
40030,83795,2017-11-24 09:54:31,48.3
40031,83794,2017-11-24 09:54:31,48.3
40032,69992,2017-11-24 09:55:29,89.9
40033,13915,2017-11-24 09:55:38,374.9
40034,69886,2017-11-24 09:56:07,36.9
40035,60045,2017-11-24 09:56:50,43.9
40036,45228,2017-11-24 09:56:53,49.0
40037,23646,2017-11-24 09:58:26,29.9
40038,89311,2017-11-24 09:58:46,27.99
40039,63076,2017-11-24 09:58:53,190.32
40040,63075,2017-11-24 09:58:53,190.32
40041,92212,2017-11-24 09:59:16,49.0
40042,50648,2017-11-24 10:00:18,140.0
40043,82652,2017-11-24 10:00:54,139.0
40044,16594,2017-11-24 10:02:27,42.99
40045,103662,2017-11-24 10:07:13,116.9
40046,20419,2017-11-24 10:08:07,149.99
40047,20418,2017-11-24 10:08:07,149.99
40048,101982,2017-11-24 10:08:22,70.0
40049,95584,2017-11-24 10:09:10,49.0
40050,68087,2017-11-24 10:09:50,246.62
40051,15315,2017-11-24 10:12:09,84.99
40052,72112,2017-11-24 10:14:07,22.0
40053,108944,2017-11-24 10:15:06,24.5
40054,32196,2017-11-24 10:16:20,43.8
40055,4728,2017-11-24 10:16:53,98.9
40056,88669,2017-11-24 10:17:29,99.99
40057,811,2017-11-24 10:18:10,32.99
40058,810,2017-11-24 10:18:10,32.99
40059,809,2017-11-24 10:18:10,32.99
40060,30672,2017-11-24 10:18:45,129.9
40061,4342,2017-11-24 10:18:56,179.9
40062,9587,2017-11-24 10:19:13,99.99
40063,71225,2017-11-24 10:19:18,329.9
40064,90225,2017-11-24 10:19:23,76.9
40065,90226,2017-11-24 10:19:23,76.9
40066,90227,2017-11-24 10:19:23,76.9
40067,1512,2017-11-24 10:19:55,28.9
40068,1511,2017-11-24 10:19:55,28.9
40069,84216,2017-11-24 10:20:03,250.0
40070,29201,2017-11-24 10:21:14,116.11
40071,102718,2017-11-24 10:21:50,69.0
40072,95563,2017-11-24 10:22:19,37.99
40073,63029,2017-11-24 10:23:27,589.0
40074,105775,2017-11-24 10:23:57,66.9
40075,94968,2017-11-24 10:24:45,190.9
40076,9554,2017-11-24 10:25:26,339.0
40077,101793,2017-11-24 10:26:27,79.9
40078,101792,2017-11-24 10:26:27,79.9
40079,3789,2017-11-24 10:26:28,49.9
40080,88253,2017-11-24 10:26:54,199.99
40081,96758,2017-11-24 10:27:33,32.99
40082,96759,2017-11-24 10:27:33,32.99
40083,96757,2017-11-24 10:27:33,32.99
40084,72947,2017-11-24 10:28:01,24.9
40085,72946,2017-11-24 10:28:01,24.9
40086,28687,2017-11-24 10:28:02,119.9
40087,28688,2017-11-24 10:28:02,89.9
40088,44429,2017-11-24 10:28:25,59.9
40089,1697,2017-11-24 10:28:38,23.8
40090,41179,2017-11-24 10:31:52,19.99
40091,73264,2017-11-24 10:32:08,32.5
40092,67610,2017-11-24 10:32:10,369.0
40093,24742,2017-11-24 10:32:33,24.5
40094,62214,2017-11-24 10:32:47,119.99
40095,5887,2017-11-24 10:33:49,84.9
40096,100154,2017-11-24 10:35:46,108.0
40097,50772,2017-11-24 10:38:00,89.9
40098,50771,2017-11-24 10:38:00,89.9
40099,50770,2017-11-24 10:38:00,89.9
40100,43643,2017-11-24 10:38:26,1699.99
40101,48610,2017-11-24 10:38:40,199.9
40102,108430,2017-11-24 10:39:15,84.99
40103,51949,2017-11-24 10:39:35,199.0
40104,10122,2017-11-24 10:40:01,89.9
40105,67352,2017-11-24 10:40:17,69.0
40106,18435,2017-11-24 10:40:29,115.0
40107,62076,2017-11-24 10:41:43,32.99
40108,62081,2017-11-24 10:41:43,32.99
40109,62080,2017-11-24 10:41:43,32.99
40110,62077,2017-11-24 10:41:43,32.99
40111,62078,2017-11-24 10:41:43,32.99
40112,62079,2017-11-24 10:41:43,32.99
40113,66609,2017-11-24 10:41:56,21.9
40114,6470,2017-11-24 10:42:23,24.99
40115,92215,2017-11-24 10:42:43,18.9
40116,21374,2017-11-24 10:43:28,109.9
40117,19358,2017-11-24 10:43:47,56.0
40118,65831,2017-11-24 10:44:28,99.9
40119,65830,2017-11-24 10:44:28,99.9
40120,106907,2017-11-24 10:45:13,23.8
40121,42177,2017-11-24 10:48:36,147.14
40122,57440,2017-11-24 10:49:07,99.9
40123,46322,2017-11-24 10:51:42,59.9
40124,46321,2017-11-24 10:51:42,59.9
40125,99661,2017-11-24 10:52:28,82.0
40126,12541,2017-11-24 10:52:32,164.5
40127,10381,2017-11-24 10:52:36,89.9
40128,40683,2017-11-24 10:53:10,233.0
40129,57200,2017-11-24 10:53:36,49.9
40130,4124,2017-11-24 10:53:41,126.0
40131,95677,2017-11-24 10:56:16,89.9
40132,95678,2017-11-24 10:56:16,54.55
40133,88461,2017-11-24 10:57:09,49.0
40134,88463,2017-11-24 10:57:09,49.0
40135,88462,2017-11-24 10:57:09,49.0
40136,94574,2017-11-24 10:59:26,179.0
40137,71508,2017-11-24 10:59:57,949.9
40138,37844,2017-11-24 10:59:58,179.46
40139,3945,2017-11-24 11:01:15,56.89
40140,95711,2017-11-24 11:03:35,989.1
40141,95710,2017-11-24 11:03:35,989.1
40142,95712,2017-11-24 11:03:35,989.1
40143,95713,2017-11-24 11:03:35,989.1
40144,95714,2017-11-24 11:03:35,989.1
40145,95715,2017-11-24 11:03:35,989.1
40146,2505,2017-11-24 11:04:28,49.9
40147,80235,2017-11-24 11:05:48,139.0
40148,98556,2017-11-24 11:05:50,42.99
40149,59000,2017-11-24 11:07:35,119.9
40150,59001,2017-11-24 11:07:35,119.9
40151,94168,2017-11-24 11:08:53,23.99
40152,26559,2017-11-24 11:10:28,49.95
40153,41310,2017-11-24 11:10:54,109.9
40154,109280,2017-11-24 11:11:43,14.99
40155,29442,2017-11-24 11:11:58,52.99
40156,58040,2017-11-24 11:12:43,159.9
40157,33034,2017-11-24 11:13:14,36.99
40158,51132,2017-11-24 11:14:37,99.9
40159,51131,2017-11-24 11:14:37,99.9
40160,43256,2017-11-24 11:15:40,49.99
40161,90829,2017-11-24 11:16:25,129.9
40162,63194,2017-11-24 11:16:55,79.9
40163,7165,2017-11-24 11:17:38,75.0
40164,97336,2017-11-24 11:18:28,50.0
40165,26124,2017-11-24 11:18:45,25.0
40166,105881,2017-11-24 11:19:57,109.97
40167,65284,2017-11-24 11:20:08,250.0
40168,12172,2017-11-24 11:20:53,149.9
40169,60001,2017-11-24 11:21:11,25.0
40170,96990,2017-11-24 11:21:22,326.16
40171,75328,2017-11-24 11:22:09,99.99
40172,64932,2017-11-24 11:23:36,159.9
40173,49683,2017-11-24 11:23:38,949.9
40174,49684,2017-11-24 11:23:38,700.9
40175,1983,2017-11-24 11:26:18,74.49
40176,62340,2017-11-24 11:27:12,56.99
40177,30,2017-11-24 11:29:52,53.99
40178,92499,2017-11-24 11:29:54,125.9
40179,9158,2017-11-24 11:31:04,49.0
40180,87218,2017-11-24 11:33:08,250.0
40181,92853,2017-11-24 11:34:27,49.0
40182,89945,2017-11-24 11:34:37,29.9
40183,105575,2017-11-24 11:34:58,149.9
40184,48706,2017-11-24 11:35:33,24.99
40185,2206,2017-11-24 11:38:13,93.99
40186,2205,2017-11-24 11:38:13,93.99
40187,2204,2017-11-24 11:38:13,93.99
40188,21104,2017-11-24 11:39:24,23.7
40189,71341,2017-11-24 11:40:17,49.0
40190,71340,2017-11-24 11:40:17,49.0
40191,51503,2017-11-24 11:41:52,49.99
40192,49037,2017-11-24 11:42:09,189.9
40193,24809,2017-11-24 11:43:23,54.9
40194,41485,2017-11-24 11:44:12,49.13
40195,46813,2017-11-24 11:44:28,51.9
40196,27135,2017-11-24 11:47:45,49.0
40197,27136,2017-11-24 11:47:45,49.0
40198,107651,2017-11-24 11:48:21,49.89
40199,61289,2017-11-24 11:49:51,59.9
40200,73829,2017-11-24 11:53:17,41.0
40201,106088,2017-11-24 11:54:55,199.0
40202,10254,2017-11-24 11:56:25,89.9
40203,74189,2017-11-24 11:56:51,249.0
40204,89122,2017-11-24 12:00:57,129.0
40205,63984,2017-11-24 12:00:57,159.0
40206,46137,2017-11-24 12:00:59,69.0
40207,67230,2017-11-24 12:02:04,58.99
40208,99817,2017-11-24 12:04:50,11.9
40209,77767,2017-11-24 12:08:06,44.5
40210,30040,2017-11-24 12:08:29,49.0
40211,79473,2017-11-24 12:08:59,72.9
40212,39825,2017-11-24 12:10:06,119.9
40213,85931,2017-11-24 12:10:51,49.0
40214,36011,2017-11-24 12:12:35,18.99
40215,15952,2017-11-24 12:12:36,49.0
40216,104753,2017-11-24 12:12:36,278.0
40217,15953,2017-11-24 12:12:36,49.0
40218,28109,2017-11-24 12:12:41,48.3
40219,15077,2017-11-24 12:12:50,79.9
40220,89351,2017-11-24 12:13:21,57.39
40221,51345,2017-11-24 12:16:17,119.9
40222,82869,2017-11-24 12:16:22,88.9
40223,51781,2017-11-24 12:17:21,89.9
40224,97662,2017-11-24 12:17:30,116.9
40225,97661,2017-11-24 12:17:30,116.9
40226,84815,2017-11-24 12:18:52,53.99
40227,84816,2017-11-24 12:18:52,53.99
40228,7211,2017-11-24 12:20:00,64.99
40229,81043,2017-11-24 12:23:11,171.9
40230,15300,2017-11-24 12:25:03,59.9
40231,20629,2017-11-24 12:25:35,81.4
40232,100832,2017-11-24 12:26:09,88.0
40233,21211,2017-11-24 12:27:36,99.0
40234,21212,2017-11-24 12:27:36,235.0
40235,21209,2017-11-24 12:27:36,99.0
40236,21210,2017-11-24 12:27:36,235.0
40237,11347,2017-11-24 12:33:04,99.9
40238,15914,2017-11-24 12:33:11,49.0
40239,54736,2017-11-24 12:35:09,19.98
40240,74616,2017-11-24 12:35:20,20.3
40241,76105,2017-11-24 12:35:43,49.0
40242,69717,2017-11-24 12:36:02,559.0
40243,18760,2017-11-24 12:38:31,37.9
40244,18759,2017-11-24 12:38:31,37.9
40245,10345,2017-11-24 12:38:32,39.9
40246,74521,2017-11-24 12:38:37,79.99
40247,3633,2017-11-24 12:40:26,292.0
40248,3632,2017-11-24 12:40:26,292.0
40249,42999,2017-11-24 12:41:27,19.99
40250,50949,2017-11-24 12:41:28,60.0
40251,39692,2017-11-24 12:42:21,49.0
40252,76708,2017-11-24 12:45:07,29.9
40253,76706,2017-11-24 12:45:07,29.9
40254,76709,2017-11-24 12:45:07,29.9
40255,76710,2017-11-24 12:45:07,29.9
40256,76707,2017-11-24 12:45:07,29.9
40257,1156,2017-11-24 12:47:33,24.99
40258,77237,2017-11-24 12:47:44,294.0
40259,41499,2017-11-24 12:47:49,99.99
40260,41498,2017-11-24 12:47:49,99.99
40261,14268,2017-11-24 12:47:51,106.0
40262,14270,2017-11-24 12:47:51,106.0
40263,14269,2017-11-24 12:47:51,106.0
40264,35349,2017-11-24 12:48:04,415.37
40265,11585,2017-11-24 12:48:08,314.9
40266,61680,2017-11-24 12:48:11,170.0
40267,95657,2017-11-24 12:48:54,84.99
40268,102986,2017-11-24 12:49:13,49.95
40269,16425,2017-11-24 12:52:37,99.9
40270,72121,2017-11-24 12:55:33,49.89
40271,94148,2017-11-24 12:55:45,49.0
40272,23397,2017-11-24 12:56:16,39.9
40273,46182,2017-11-24 12:56:21,24.9
40274,53425,2017-11-24 12:57:45,139.99
40275,48503,2017-11-24 12:58:53,149.87
40276,48502,2017-11-24 12:58:53,149.87
40277,104100,2017-11-24 12:58:54,679.12
40278,61126,2017-11-24 12:58:55,89.8
40279,38648,2017-11-24 12:59:09,250.0
40280,12801,2017-11-24 12:59:43,49.0
40281,13482,2017-11-24 13:01:09,118.0
40282,13483,2017-11-24 13:01:09,118.0
40283,82863,2017-11-24 13:01:36,19.99
40284,81989,2017-11-24 13:02:04,299.0
40285,69315,2017-11-24 13:02:52,59.9
40286,100188,2017-11-24 13:03:08,49.99
40287,101247,2017-11-24 13:03:34,45.9
40288,65725,2017-11-24 13:04:08,69.99
40289,37805,2017-11-24 13:04:14,99.9
40290,94875,2017-11-24 13:04:45,49.0
40291,41873,2017-11-24 13:05:15,27.9
40292,90988,2017-11-24 13:05:16,49.39
40293,78123,2017-11-24 13:05:37,79.9
40294,78124,2017-11-24 13:05:37,79.9
40295,74405,2017-11-24 13:06:07,79.05
40296,74404,2017-11-24 13:06:07,48.0
40297,26433,2017-11-24 13:06:26,29.99
40298,85061,2017-11-24 13:06:31,190.83
40299,50366,2017-11-24 13:06:43,69.9
40300,36694,2017-11-24 13:07:27,117.3
40301,39041,2017-11-24 13:08:44,116.9
40302,30679,2017-11-24 13:10:02,714.3
40303,109186,2017-11-24 13:14:18,24.5
40304,39821,2017-11-24 13:14:40,45.65
40305,95896,2017-11-24 13:14:41,14.9
40306,95897,2017-11-24 13:14:41,14.9
40307,38325,2017-11-24 13:15:25,29.99
40308,32846,2017-11-24 13:15:26,21.0
40309,89455,2017-11-24 13:16:01,29.9
40310,80251,2017-11-24 13:16:06,29.0
40311,94318,2017-11-24 13:16:28,49.0
40312,65028,2017-11-24 13:16:52,188.0
40313,29872,2017-11-24 13:18:27,27.99
40314,15281,2017-11-24 13:19:07,99.99
40315,76722,2017-11-24 13:19:53,899.0
40316,63148,2017-11-24 13:19:54,29.9
40317,63147,2017-11-24 13:19:54,29.9
40318,3279,2017-11-24 13:20:37,109.9
40319,39431,2017-11-24 13:21:09,158.1
40320,3367,2017-11-24 13:22:22,49.9
40321,51265,2017-11-24 13:24:01,59.0
40322,98284,2017-11-24 13:24:54,149.9
40323,98285,2017-11-24 13:24:54,149.9
40324,19174,2017-11-24 13:25:13,19.9
40325,63083,2017-11-24 13:26:15,95.0
40326,93164,2017-11-24 13:26:19,48.9
40327,37599,2017-11-24 13:28:36,79.0
40328,58293,2017-11-24 13:30:31,45.0
40329,18828,2017-11-24 13:30:59,59.9
40330,57199,2017-11-24 13:30:59,150.0
40331,4079,2017-11-24 13:31:04,296.9
40332,29949,2017-11-24 13:31:46,69.9
40333,52539,2017-11-24 13:33:20,148.9
